date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:14	4526/4526	---M--	200	added ('OK')	image/png	etag:%2260ef9a90-11ae%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/img/video-play.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/img/video-play.png	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/css/lightgallery.min.css)
10:34:15	5177/5177	---M--	200	added ('OK')	image/png	etag:%2260ef9a90-1439%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/img/youtube-play.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/img/youtube-play.png	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/css/lightgallery.min.css)
10:34:15	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2260ef9a90-1052%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/img/loading.gif	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/img/loading.gif	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/css/lightgallery.min.css)
10:34:15	216/216	---M--	200	added ('OK')	image/png	etag:%2260ef9a90-d8%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/cursor/light-close.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/cursor/light-close.png	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/style.css)
10:34:15	1450/1450	---M--	200	added ('OK')	image/png	etag:%2260ef9a90-5aa%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/testimonial-icon.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/testimonial-icon.png	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/style.css)
10:34:16	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ef9a90-68c%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.eot	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.eot	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:16	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ef9a90-68c%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.eot?	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/stard41d.eot	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:16	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%2260ef9a90-518%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.woff	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.woff	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:16	1512/1512	---M--	200	added ('OK')	application/octet-stream	etag:%2260ef9a90-5e8%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.ttf	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.ttf	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:16	1391/1391	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260ef9a90-56f%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.svg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/star.svg	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:17	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ef9a90-37c8%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.eot	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.eot	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:17	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ef9a90-37c8%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.eot?	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerced41d.eot	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:17	14176/14176	---M--	200	added ('OK')	application/font-woff	etag:%2260ef9a90-3760%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.woff	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.woff	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:17	14100/14100	---M--	200	added ('OK')	application/octet-stream	etag:%2260ef9a90-3714%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.ttf	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.ttf	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:18	50742/50742	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260ef9a90-c636%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.svg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/woocommerce/WooCommerce.svg	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css)
10:34:18	56652/56652	---M--	200	added ('OK')	image/png	etag:%225def1ca9-dd4c%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/12/maxcoach-shape-03.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/12/maxcoach-shape-03.png	(from https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-2724.css)
10:34:18	1658/1658	---M--	200	added ('OK')	image/jpeg	etag:%2260ef9a5d-67a%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/btn-purchase-badge.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/btn-purchase-badge.jpg	(from https://maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/style.css)
10:34:19	2052/2052	---M--	200	added ('OK')	image/gif	etag:%2260c9b6f3-804%22	https://maxcoach.thememove.com/main/wp-content/plugins/video-conferencing-with-zoom-api/assets/images/ajax-loader.gif	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/video-conferencing-with-zoom-api/assets/images/ajax-loader.gif	(from https://maxcoach.thememove.com/main/wp-content/plugins/video-conferencing-with-zoom-api/assets/public/css/style.min.css)
